,NO2,temp,ws,wd,Volume,Lockdown,hour,day_of_week,month,day,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,wd_1,wd_2,wd_3,wd_4
2016-07-27 12:00:00,10.39253,18.5,4.9,307.3,509,0,12,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 13:00:00,10.39253,18.5,4.9,307.3,469,0,13,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 14:00:00,10.39253,18.5,4.9,307.3,490,0,14,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 15:00:00,10.39253,18.5,4.9,307.3,615,0,15,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 16:00:00,10.39253,18.5,4.9,307.3,717,0,16,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 17:00:00,10.39253,18.5,4.9,307.3,663,0,17,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 18:00:00,10.39253,18.5,4.9,307.3,584,0,18,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 19:00:00,10.39253,18.5,4.9,307.3,376,0,19,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 20:00:00,10.39253,18.5,4.9,307.3,310,0,20,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 21:00:00,10.39253,18.5,4.9,307.3,168,0,21,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 22:00:00,10.39253,18.5,4.9,307.3,171,0,22,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-27 23:00:00,10.39253,18.5,4.9,307.3,97,0,23,2,7,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 00:00:00,10.39253,18.5,4.9,307.3,39,0,0,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 01:00:00,10.39253,18.5,4.9,307.3,40,0,1,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 02:00:00,10.39253,18.5,4.9,307.3,28,0,2,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 03:00:00,10.39253,18.5,4.9,307.3,20,0,3,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 04:00:00,10.39253,18.5,4.9,307.3,74,0,4,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 05:00:00,10.39253,18.5,4.9,307.3,109,0,5,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 06:00:00,10.39253,18.5,4.9,307.3,230,0,6,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 07:00:00,10.39253,18.5,4.9,307.3,494,0,7,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 08:00:00,10.39253,18.5,4.9,307.3,635,0,8,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 09:00:00,10.39253,18.5,4.9,307.3,426,0,9,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 10:00:00,10.39253,18.5,4.9,307.3,426,0,10,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 11:00:00,10.39253,18.5,4.9,307.3,460,0,11,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 12:00:00,10.39253,18.5,4.9,307.3,548,0,12,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 13:00:00,10.39253,18.5,4.9,307.3,462,0,13,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 14:00:00,10.39253,18.5,4.9,307.3,624,0,14,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 15:00:00,27.136940000000003,16.2,5.6,196.5,531,0,15,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 16:00:00,24.57132,17.6,5.3,213.1,704,0,16,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 17:00:00,26.99398,18.0,3.4,235.7,673,0,17,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 18:00:00,36.452729999999995,16.9,1.9,271.0,682,0,18,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-28 19:00:00,31.367390000000004,15.4,1.8,219.0,522,0,19,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 20:00:00,35.78622,14.3,3.0,203.7,330,0,20,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 21:00:00,29.46589,13.9,3.5,225.3,216,0,21,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 22:00:00,17.822589999999998,13.4,3.6,215.1,118,0,22,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-28 23:00:00,12.498669999999999,13.7,3.9,227.6,122,0,23,3,7,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 00:00:00,11.1639,12.8,3.3,190.3,53,0,0,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 01:00:00,8.752880000000001,13.0,3.5,190.8,28,0,1,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 02:00:00,8.03967,13.0,3.4,199.8,24,0,2,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 03:00:00,10.32272,13.0,3.5,205.6,58,0,3,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 04:00:00,13.84459,13.0,3.7,208.1,76,0,4,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 05:00:00,17.50655,13.1,3.5,208.8,102,0,5,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 06:00:00,27.97366,13.3,3.3,219.7,212,0,6,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 07:00:00,27.59212,13.6,3.2,233.5,440,0,7,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 08:00:00,19.98132,13.9,3.1,259.6,548,0,8,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 09:00:00,16.03249,14.7,2.7,301.0,412,0,9,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 10:00:00,12.941410000000001,15.9,3.5,296.7,418,0,10,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 11:00:00,14.84339,18.0,4.9,310.1,478,0,11,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 12:00:00,22.07408,18.4,4.4,309.4,546,0,12,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 13:00:00,31.969829999999998,18.7,5.2,301.8,576,0,13,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 14:00:00,21.74178,18.9,5.5,301.4,593,0,14,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 15:00:00,16.50822,19.2,5.7,308.3,589,0,15,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 16:00:00,15.605039999999999,18.6,5.9,314.4,736,0,16,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 17:00:00,13.17808,17.5,5.3,314.3,638,0,17,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 18:00:00,11.98898,16.2,3.9,311.2,448,0,18,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 19:00:00,15.31865,14.2,2.6,292.1,330,0,19,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 20:00:00,18.93471,12.8,2.0,261.1,330,0,20,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 21:00:00,32.82663,11.8,1.9,240.1,204,0,21,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-29 22:00:00,41.67433,11.8,1.8,270.3,200,0,22,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-29 23:00:00,32.77738,11.1,0.3,277.3,119,0,23,4,7,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 00:00:00,30.85882,9.9,1.7,222.6,85,0,0,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-30 01:00:00,15.23816,10.1,1.3,211.2,74,0,1,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-30 02:00:00,10.47668,10.1,1.4,260.6,32,0,2,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-30 03:00:00,12.09608,10.1,1.3,297.8,50,0,3,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 04:00:00,21.667189999999998,10.1,1.0,283.4,108,0,4,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 05:00:00,16.382,10.1,1.3,293.9,86,0,5,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 06:00:00,11.666730000000001,10.2,1.5,309.7,104,0,6,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 07:00:00,7.47692,10.2,1.2,298.6,190,0,7,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 08:00:00,6.6665,10.6,1.2,295.8,266,0,8,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 09:00:00,8.1439,11.5,1.3,285.8,351,0,9,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 10:00:00,9.666730000000001,12.5,1.6,285.5,462,0,10,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 11:00:00,9.66721,14.5,2.3,292.4,493,0,11,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 12:00:00,7.7150300000000005,17.3,3.3,294.5,570,0,12,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 13:00:00,7.85703,18.1,6.1,300.6,510,0,13,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 14:00:00,8.42887,18.1,5.8,299.5,452,0,14,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 15:00:00,8.28638,17.5,5.6,302.9,418,0,15,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 16:00:00,7.286630000000001,17.0,5.4,303.2,432,0,16,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 17:00:00,7.47692,16.0,5.1,304.9,355,0,17,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 18:00:00,8.95241,14.7,4.0,300.9,287,0,18,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 19:00:00,9.04804,13.0,2.9,297.6,330,0,19,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-30 20:00:00,17.61938,11.9,1.4,257.5,232,0,20,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-30 21:00:00,24.52494,10.9,2.1,173.6,180,0,21,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-07-30 22:00:00,22.4298,10.9,2.6,186.4,144,0,22,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-30 23:00:00,37.14458,11.6,2.4,214.8,108,0,23,5,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 00:00:00,43.98304,8.8,2.4,199.9,107,0,0,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 01:00:00,24.72416,9.1,2.2,229.1,56,0,1,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 02:00:00,19.354020000000002,8.8,1.5,211.4,52,0,2,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 03:00:00,26.742490000000004,9.0,1.8,203.2,48,0,3,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 04:00:00,27.695390000000003,8.8,1.4,210.9,60,0,4,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 05:00:00,25.59786,8.8,1.9,218.0,82,0,5,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 06:00:00,8.72339,9.0,2.0,228.5,98,0,6,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 07:00:00,6.482419999999999,9.3,2.2,243.0,104,0,7,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 08:00:00,5.29141,9.9,2.0,252.1,166,0,8,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 09:00:00,5.10016,10.9,2.0,263.2,216,0,9,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 10:00:00,5.95935,12.6,2.1,285.3,411,0,10,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 11:00:00,7.86516,15.7,3.2,300.6,502,0,11,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 12:00:00,6.10135,17.3,4.0,298.9,540,0,12,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 13:00:00,6.62586,17.7,5.1,303.8,467,0,13,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 14:00:00,6.419630000000001,17.8,5.6,306.0,411,0,14,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 15:00:00,6.91225,17.5,5.2,305.2,474,0,15,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 16:00:00,5.862769999999999,16.8,5.1,309.8,394,0,16,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 17:00:00,7.62753,15.8,4.6,316.2,379,0,17,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 18:00:00,10.057839999999999,14.4,3.2,317.3,352,0,18,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 19:00:00,8.9615,12.5,1.7,302.7,262,0,19,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-07-31 20:00:00,15.2541,11.5,1.6,225.0,236,0,20,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 21:00:00,32.605259999999994,10.5,2.2,196.6,156,0,21,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 22:00:00,30.79412,9.9,2.8,200.5,140,0,22,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-07-31 23:00:00,17.73222,9.7,3.3,217.0,89,0,23,6,7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-08-01 00:00:00,17.94308,8.6,3.1,198.4,55,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 01:00:00,11.77144,8.5,2.8,200.9,34,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 02:00:00,12.12143,8.7,2.8,197.4,32,0,2,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 03:00:00,18.66265,8.6,2.7,198.8,44,0,3,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 04:00:00,19.52376,8.6,2.4,186.7,60,0,4,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 05:00:00,18.47762,8.9,2.4,200.4,123,0,5,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 06:00:00,15.65955,9.1,2.2,213.6,206,0,6,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 07:00:00,13.416670000000002,9.3,2.5,208.1,491,0,7,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 08:00:00,12.08031,10.6,2.5,201.5,550,0,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 09:00:00,12.93854,14.0,2.4,233.4,404,0,9,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 10:00:00,13.27227,16.0,3.4,241.7,490,0,10,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 11:00:00,14.03488,16.9,3.4,229.9,490,0,11,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 12:00:00,15.42097,17.6,3.8,226.0,512,0,12,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 13:00:00,24.534979999999997,17.1,5.1,211.7,550,0,13,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 14:00:00,32.79651,14.0,4.8,200.0,555,0,14,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 15:00:00,34.278220000000005,13.9,4.0,183.9,499,0,15,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-01 16:00:00,23.43817,13.7,3.1,174.8,640,0,16,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 17:00:00,18.040129999999998,13.5,3.6,172.9,667,0,17,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 18:00:00,14.93806,13.4,3.9,179.1,503,0,18,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 19:00:00,17.3239,13.3,3.1,173.5,318,0,19,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 20:00:00,19.09058,13.3,3.0,161.4,208,0,20,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 21:00:00,11.97799,13.4,3.6,155.2,132,0,21,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 22:00:00,9.400889999999999,13.5,3.4,143.5,112,0,22,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-01 23:00:00,9.022219999999999,13.4,3.0,166.4,98,0,23,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 00:00:00,6.560510000000001,11.8,3.8,119.9,47,0,0,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 01:00:00,4.71176,12.2,3.9,123.4,28,0,1,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 02:00:00,6.78412,12.7,4.2,127.9,22,0,2,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 03:00:00,6.92708,12.8,4.6,123.5,36,0,3,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 04:00:00,9.12454,12.8,4.7,122.5,48,0,4,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 05:00:00,12.32654,12.9,4.6,119.0,96,0,5,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 06:00:00,13.1886,13.0,4.3,128.9,244,0,6,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 07:00:00,16.39252,13.3,4.7,133.5,489,0,7,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 08:00:00,13.385589999999999,13.8,4.4,141.3,540,0,8,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 09:00:00,14.6268,14.5,4.6,145.8,409,0,9,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 10:00:00,15.055679999999999,15.6,3.6,157.9,462,0,10,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-08-02 11:00:00,15.15083,16.8,2.9,192.4,544,0,11,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 12:00:00,14.6727,18.4,4.6,218.3,542,0,12,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 13:00:00,16.49005,18.1,3.7,203.0,480,0,13,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 14:00:00,20.02579,17.8,4.2,192.5,483,0,14,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 15:00:00,18.59476,18.0,3.6,198.4,542,0,15,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 16:00:00,19.78912,19.3,4.3,210.0,620,0,16,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 17:00:00,11.85368,18.6,3.8,241.3,637,0,17,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 18:00:00,9.84459,17.3,3.6,236.4,546,0,18,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 19:00:00,10.5111,16.8,4.6,229.2,342,0,19,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 20:00:00,8.17211,16.0,4.7,223.1,224,0,20,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 21:00:00,7.9306600000000005,15.7,4.6,214.5,124,0,21,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 22:00:00,9.79343,15.4,5.0,211.5,126,0,22,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-08-02 23:00:00,9.36312,15.0,5.0,216.8,73,0,23,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
